sentence_id,filename,sentence
3417770,Arrête_toi_où_tu_es_.mp3,Arrête-toi où tu es.
3416591,Ça_doit_être_ici_.mp3,Ça doit être ici.
3416583,Ça_devait_être_enlev.mp3,Ça devait être enlevé.
3416549,Peut_être_devrions_n.mp3,Peut-être devrions-nous parler.
3414980,Tom_ne_sait_pas_exac.mp3,Tom ne sait pas exactement où vit Marie.
3400948,Ça_va__tout_le_monde.mp3,"Ça va, tout le monde ?"
3392707,Discutons_en_mainten.mp3,Discutons-en maintenant.
3386105,Tom_et_Marie_parlaie.mp3,Tom et Marie parlaient en français. Je n'avais donc aucune idée de ce dont ils discutaient.
3385184,J_ai_besoin_d_un_câl.mp3,J'ai besoin d'un câlin.
3383104,T_es_là__.mp3,T’es là ?
3374433,Je_déteste_les_haric.mp3,Je déteste les haricots.
3357385,As_tu_honte_de_moi__.mp3,As-tu honte de moi ?
3353218,Est_ce_que_tu_aimes_.mp3,Est-ce que tu aimes les chiens ?
3349654,J_enseigne_la_langue.mp3,J'enseigne la langue française.
3341400,Tom_dit_à_Marie_de_n.mp3,Tom dit à Marie de ne pas attendre John.
3325730,Qui_d_autre_est_ici_.mp3,Qui d'autre est ici ?
3314454,Je_suis_en_train_de_.mp3,Je suis en train de lire un livre.
3309085,C_est_un_énorme_mens.mp3,C'est un énorme mensonge.
3309066,Tom_est_bien_plus_gr.mp3,Tom est bien plus gros que Marie.
3308793,Est_ce_de_l_amour__.mp3,Est-ce de l'amour ?
3295186,Je_suis_un_vendeur_.mp3,Je suis un vendeur.
3293480,Nous_y_allons_tous_.mp3,Nous y allons tous.
3292165,Nous_sommes_sauveteu.mp3,Nous sommes sauveteurs.
3288977,Laquelle_est_votre_g.mp3,Laquelle est votre guitare ?
3281620,J_ai_été_forcé_d_y_a.mp3,J'ai été forcé d'y aller.
3281619,J_ai_été_forcé_à_y_a.mp3,J'ai été forcé à y aller.
3281618,On_m_a_forcé_à_y_all.mp3,On m'a forcé à y aller.
3281611,Je_ne_suis_pas_si_ra.mp3,Je ne suis pas si rapide.
3278225,Ça_serait_drôle_.mp3,Ça serait drôle.
3273776,Ça_vous_plaît__.mp3,Ça vous plaît ?
3273132,J_ai_la_fringale_.mp3,J'ai la fringale.
3272119,Elles_n_ont_rien_vu_.mp3,Elles n'ont rien vu.
3271484,Pourquoi_ils_ont_fai.mp3,Pourquoi ils ont fait ça ?
3271416,Tu_peux_utiliser_le_.mp3,Tu peux utiliser le mien.
3271394,Cite_moi_un_exemple_.mp3,Cite-moi un exemple.
3269292,Puis_je_emprunter_un.mp3,Puis-je emprunter une règle ?
3269280,J_ai_oublié_mon_styl.mp3,J'ai oublié mon stylo.
3268604,Elle_s_assit_à_côté_.mp3,Elle s'assit à côté de moi.
3268600,Elle_s_est_assise_pr.mp3,Elle s'est assise près de moi.
3260199,J_ai_signé_le_chèque.mp3,J'ai signé le chèque.
3259554,Quoi_de_nouveau__.mp3,Quoi de nouveau ?
3259337,Je_ne_peux_pas_vous_.mp3,Je ne peux pas vous aider maintenant.
3259335,Donne_moi_la_main_.mp3,Donne-moi la main.
3258545,Je_n_ai_pas_de_coute.mp3,Je n'ai pas de couteau.
3258183,J_ai_besoin_d_y_alle.mp3,J'ai besoin d'y aller.
3258114,Ne_te_brûle_pas_.mp3,Ne te brûle pas.
3257994,J_ai_allumé_la_lampe.mp3,J'ai allumé la lampe.
3257976,Pouvez_vous_nous_aid.mp3,Pouvez-vous nous aider ?
3257940,Est_ce_que_je_peux_v.mp3,Est-ce que je peux vous accompagner ?
3256419,Qu_est_ce_que_tu_vou.mp3,Qu'est-ce que tu voudrais ?
3256362,Quel_temps_fait_il__.mp3,Quel temps fait-il ?
3256346,Qu_est_ce_que_tu_veu.mp3,Qu'est-ce que tu veux ?
3249776,J_ai_besoin_de_glace.mp3,J'ai besoin de glace.
3233506,Tom_se_plie_en_quatr.mp3,Tom se plie en quatre pour plaire à Marie.
3233485,Nous_allons_à_la_cha.mp3,Nous allons à la chasse.
3230879,Je_peux_vous_aider_.mp3,Je peux vous aider.
3230878,Je_peux_t_aider_.mp3,Je peux t'aider.
3230380,C_est_très_humide_.mp3,C'est très humide.
3230351,Vous_êtes_hideux_.mp3,Vous êtes hideux.
3230349,Vous_êtes_hideuses_.mp3,Vous êtes hideuses.
3229495,Je_parie_que_tu_sais.mp3,Je parie que tu sais ceci.
3227497,S_il_te_plaît__tiens.mp3,"S'il te plaît, tiens-toi tranquille."
3227496,S_il_vous_plaît__ten.mp3,"S'il vous plaît, tenez-vous tranquilles."
3227495,S_il_vous_plaît__ten.mp3,"S'il vous plaît, tenez-vous tranquille."
3227373,Le_bébé_est_en_train.mp3,Le bébé est en train de marcher à quatre pattes.
3227371,Le_bébé_est_en_train.mp3,Le bébé est en train de ramper.
3227370,Le_bébé_marche_à_qua.mp3,Le bébé marche à quatre pattes.
3227368,Le_bébé_rampe_.mp3,Le bébé rampe.
3227335,Il_a_choisi_une_bonn.mp3,Il a choisi une bonne épouse.
3227313,Tom_a_vu_Marie_pleur.mp3,Tom a vu Marie pleurer.
3227312,Tom_a_vu_Marie_en_tr.mp3,Tom a vu Marie en train de pleurer.
3226783,Vous_n_êtes_pas_seul.mp3,Vous n'êtes pas seule.
3226782,Vous_n_êtes_pas_seul.mp3,Vous n'êtes pas seules.
3226781,Vous_n_êtes_pas_seul.mp3,Vous n'êtes pas seuls.
3226780,Vous_n_êtes_pas_seul.mp3,Vous n'êtes pas seul.
3226778,Tu_n_es_pas_seule_.mp3,Tu n'es pas seule.
3226777,Tu_n_es_pas_seul_.mp3,Tu n'es pas seul.
3226684,Tom_et_Marie_ont_tou.mp3,Tom et Marie ont tous les deux commencés à rire.
3226647,Je_ne_suis_pas_dange.mp3,Je ne suis pas dangereux.
3226642,Le_danger_est_passé_.mp3,Le danger est passé.
3226489,C_est_un_brave_homme.mp3,C'est un brave homme.
3225953,Je_suis_le_professeu.mp3,Je suis le professeur.
3225898,Tu_ne_peux_pas_y_all.mp3,Tu ne peux pas y aller.
3225893,Je_pars_en_voyage_.mp3,Je pars en voyage.
3225845,Il_ne_fait_pas_si_fr.mp3,Il ne fait pas si froid aujourd'hui.
3225841,Je_veux_acheter_un_l.mp3,Je veux acheter un livre.
3225765,Je_veux_aller_pêcher.mp3,Je veux aller pêcher.
3225525,Pourquoi_n_es_tu_pas.mp3,Pourquoi n'es-tu pas prête ?
3224756,C_est_de_l_or_.mp3,C'est de l'or.
3224751,Il_avait_l_air_en_bo.mp3,Il avait l'air en bonne santé.
3224750,Il_avait_l_air_bien_.mp3,Il avait l'air bien.
3224739,Ils_ont_tous_parlé_.mp3,Ils ont tous parlé.
3224738,Ils_n_aident_pas_.mp3,Ils n'aident pas.
3224736,Elles_se_tenaient_le.mp3,Elles se tenaient les mains.
3224734,Ils_se_tenaient_les_.mp3,Ils se tenaient les mains.
3224730,Nous_allons_répondre.mp3,Nous allons répondre.
3224270,Je_marche_toujours_.mp3,Je marche toujours.
3224233,N_abandonne_jamais_.mp3,N'abandonne jamais.
3222403,Dis_____s_il_te_plaî.mp3,Dis : « s'il te plaît ».
3221882,Je_peux_lire_.mp3,Je peux lire.
3221881,Je_sais_lire_.mp3,Je sais lire.
3221843,Qu_avez_vous_écrit__.mp3,Qu'avez-vous écrit ?
3221841,Qu_as_tu_écrit__.mp3,Qu'as-tu écrit ?
3221657,Avez_vous_encore_peu.mp3,Avez-vous encore peur ?
3221655,As_tu_encore_peur__.mp3,As-tu encore peur ?
3221518,C_est_une_règle_stup.mp3,C'est une règle stupide.
3220581,Ils_vont_aimer_cela_.mp3,Ils vont aimer cela.
3220580,Ils_aimeront_cela_.mp3,Ils aimeront cela.
3220531,Dansez_avec_moi_.mp3,Dansez avec moi.
3220529,Danse_avec_moi_.mp3,Danse avec moi.
3219575,Êtes_vous_toujours_e.mp3,Êtes-vous toujours effrayés ?
3219574,Êtes_vous_toujours_e.mp3,Êtes-vous toujours effrayées ?
3219573,Es_tu_toujours_effra.mp3,Es-tu toujours effrayée ?
3219572,Es_tu_toujours_effra.mp3,Es-tu toujours effrayé ?
3219540,Il_n_y_avait_pas_de_.mp3,Il n'y avait pas de couteaux.
3219136,Aujourd_hui_on_est_m.mp3,Aujourd'hui on est mercredi.
3218825,Pense_à_ton_futur_.mp3,Pense à ton futur.
3218733,Diviser_pour_régner_.mp3,Diviser pour régner.
3217698,Je_suis_simplement_f.mp3,Je suis simplement fatigué.
3217690,Tom_amena_Marie_ici_.mp3,Tom amena Marie ici.
3217685,Tom_n_aurait_pas_dû_.mp3,Tom n'aurait pas dû emprunter la voiture de Marie.
3217645,Commencez_à_écrire_.mp3,Commencez à écrire.
3217643,Commence_à_écrire_.mp3,Commence à écrire.
3217343,Regarde_dans_le_miro.mp3,Regarde dans le miroir.
3216599,Tom_joue_du_saxophon.mp3,Tom joue du saxophone baryton et Marie joue du saxophone alto.
3215602,Elles_ont_perdu_à_no.mp3,Elles ont perdu à nouveau.
3215599,Ils_ont_perdu_à_nouv.mp3,Ils ont perdu à nouveau.
3215598,Elles_ont_encore_per.mp3,Elles ont encore perdu.
3215597,Ils_ont_encore_perdu.mp3,Ils ont encore perdu.
3215567,Elles_le_méritent_.mp3,Elles le méritent.
3215564,Ils_le_méritent_.mp3,Ils le méritent.
3215558,Je_vais_travailler_s.mp3,Je vais travailler seul.
3215556,Je_travaillerai_seul.mp3,Je travaillerai seul.
3215373,Marie_aime_à_la_fois.mp3,Marie aime à la fois Tom et John.
3214900,Tom_ne_disait_pas_to.mp3,Tom ne disait pas tout à Marie.
3214897,Tom_n_a_pas_tout_dit.mp3,Tom n'a pas tout dit à Marie.
3214875,Tom_aurait_dû_payer_.mp3,Tom aurait dû payer Marie.
3214861,Je_connais_cette_cha.mp3,Je connais cette chanson.
3214679,Attends_jusqu_à_dema.mp3,Attends jusqu'à demain.
3214034,Est_ce_une_bonne_aff.mp3,Est-ce une bonne affaire ?
3213556,Nous_sommes_en_guerr.mp3,Nous sommes en guerre.
3213413,Tu_n_es_pas_spécial_.mp3,Tu n'es pas spécial.
3213408,Elles_sont_trop_gras.mp3,Elles sont trop grasses.
3213407,Elles_sont_trop_gros.mp3,Elles sont trop grosses.
3213406,Ils_sont_trop_gras_.mp3,Ils sont trop gras.
3213405,Ils_sont_trop_gros_.mp3,Ils sont trop gros.
3212819,Il_boit_beaucoup_.mp3,Il boit beaucoup.
3212463,La_voiture_ne_bougea.mp3,La voiture ne bougea pas.
3211616,L_une_d_entre_elles_.mp3,L'une d'entre elles est une espionne.
3211614,L_une_d_elles_est_un.mp3,L'une d'elles est une espionne.
3211613,L_un_d_entre_eux_est.mp3,L'un d'entre eux est un espion.
3211611,L_un_d_eux_est_un_es.mp3,L'un d'eux est un espion.
3211375,Nous_comptons_sur_vo.mp3,Nous comptons sur vous.
3211374,Nous_comptons_sur_to.mp3,Nous comptons sur toi.
3211292,Tom_a_dit_à_Marie_qu.mp3,Tom a dit à Marie qu'il avait terminé le travail quelques jours avant.
3209941,Nous_sommes_une_fami.mp3,Nous sommes une famille.
3209247,Vous_aviez_aussi_rai.mp3,Vous aviez aussi raison.
3209246,Tu_avais_aussi_raiso.mp3,Tu avais aussi raison.
3207654,Je_suis_né_sur_un_ba.mp3,Je suis né sur un bateau.
3206963,Tom_cherche_Marie_.mp3,Tom cherche Marie.
3206841,Tom_a_enseigné_à_lir.mp3,Tom a enseigné à lire à Marie.
3206839,Tom_a_appris_à_lire_.mp3,Tom a appris à lire à Marie.
3187975,Tom_ne_se_lève_pas_t.mp3,"Tom ne se lève pas toujours tôt, mais il le fait toujours avant Marie."
3169173,Nous_sommes_spéciaux.mp3,Nous sommes spéciaux.
3169103,Je_sais_que_tu_te_se.mp3,Je sais que tu te sens triste.
3169040,Tu_as_mangé_mon_sand.mp3,Tu as mangé mon sandwich.
3162974,Je_ne_suis_pas_conte.mp3,Je ne suis pas content.
3141030,Je_ne_fais_que_donne.mp3,Je ne fais que donner un coup de main.
3139277,Est_ce_que_tu_manges.mp3,Est-ce que tu manges du poisson?
3139276,Vous_êtes_influent_.mp3,Vous êtes influent.
3139256,Nous_avions_tous_les.mp3,Nous avions tous les deux faim.
3139166,Tom_ne_veut_pas_déco.mp3,Tom ne veut pas décourager Marie.
3139160,Tom_aurait_dû_suivre.mp3,Tom aurait dû suivre les conseils de Marie.
3139154,Apporte_moi_la_flûte.mp3,Apporte-moi la flûte.
3138740,Je_déteste_être_en_r.mp3,Je déteste être en retard.
3138711,Je_suis_rentré_le_pr.mp3,Je suis rentré le premier à la maison.
3137921,Ne_te_moque_pas_de_m.mp3,Ne te moque pas de moi.
3137882,Tom_pense_beaucoup_d.mp3,Tom pense beaucoup de bien de Marie.
3114053,Tom_ne_croit_pas_à_c.mp3,Tom ne croit pas à ce que dit Marie.
3114037,Je_suis_un_peu_fatig.mp3,Je suis un peu fatigué.
3098507,Elles_sont_allées_au.mp3,Elles sont allées au zoo.
3090943,Surveille_ton_langag.mp3,Surveille ton langage.
3084027,Il_est_venu_en_voitu.mp3,Il est venu en voiture.
3072796,Il_a_eu_de_la_chance.mp3,Il a eu de la chance.
3072680,Nous_ne_sommes_pas_r.mp3,Nous ne sommes pas riches.
3072516,Il_est_l_heure_d_all.mp3,Il est l'heure d'aller au lit.
3071002,Ça_a_pris_une_demi_h.mp3,Ça a pris une demi-heure.
3048218,C_est_notre_devoir_.mp3,C'est notre devoir.
3042440,Arrête_de_râler_.mp3,Arrête de râler.
3029762,J_ai_besoin_d_une_ch.mp3,J'ai besoin d'une chemise propre.
3019467,Je_serai_très_pruden.mp3,Je serai très prudent.
3013129,C_est_très_touchant_.mp3,C’est très touchant.
3006644,Je_ne_veux_pas_mouri.mp3,Je ne veux pas mourir.
3005357,J_ai_mes_raisons_.mp3,J'ai mes raisons.
2991912,Es_tu_à_Boston__.mp3,Es-tu à Boston ?
2991885,Je_suis_encore_sous_.mp3,Je suis encore sous le choc.
2991798,Je_peux_manger_cette.mp3,Je peux manger cette pomme ?
2991334,Tom_consola_Marie_.mp3,Tom consola Marie.
2991332,Tom_consolait_Marie_.mp3,Tom consolait Marie.
2991330,Tom_a_consolé_Marie_.mp3,Tom a consolé Marie.
2991266,Je_suis_mince_.mp3,Je suis mince.
2974592,J_ai_trouvé_l_argent.mp3,J’ai trouvé l’argent.
2969341,Écarte_toi_de_mon_ch.mp3,Écarte-toi de mon chemin.
2965289,Vous_connaissez_les_.mp3,Vous connaissez les gens.
2965266,Devez_vous_rester__.mp3,Devez-vous rester ?
2965230,Je_ne_vous_blâme_pas.mp3,Je ne vous blâme pas.
2965221,Vous_avez_l_air_très.mp3,Vous avez l'air très occupé.
2960509,Tom_a_menacé_Marie_a.mp3,Tom a menacé Marie avec un couteau.
2950062,J_étais_pieds_nus_.mp3,J'étais pieds nus.
2948191,Tu_veux_une_voiture_.mp3,Tu veux une voiture ?
2948078,Elle_a_peu_d_amies_.mp3,Elle a peu d'amies.
2948073,Il_a_peu_d_amies_.mp3,Il a peu d'amies.
2948070,Il_a_peu_d_amis_.mp3,Il a peu d'amis.
2946514,Qui_aime_les_haricot.mp3,Qui aime les haricots ?
2946509,J_aime_ce_film_.mp3,J'aime ce film.
2946508,J_adore_ce_film_.mp3,J'adore ce film.
2946301,J_étais_curieux_.mp3,J'étais curieux.
2946296,Le_veux_tu__.mp3,Le veux-tu ?
2944615,Vous_pouvez_nager_.mp3,Vous pouvez nager.
2944582,Vous_êtes_prévenant_.mp3,Vous êtes prévenant.
2934489,Elle_le_fit_chanter_.mp3,Elle le fit chanter.
2934411,Le_numéro_de_ma_cham.mp3,Le numéro de ma chambre est le 5.
2934270,Essaie_ce_tricot_.mp3,Essaie ce tricot.
2934178,Je_cours_deux_fois_p.mp3,Je cours deux fois par semaine.
2934110,Nous_ne_savons_pas_.mp3,Nous ne savons pas.
2934084,Je_ne_peux_pas_ralen.mp3,Je ne peux pas ralentir.
2931954,Je_déteste_la_violen.mp3,Je déteste la violence.
2928734,J_aime_ces_chapeaux_.mp3,J'aime ces chapeaux.
2928706,Ne_mange_pas_les_huî.mp3,Ne mange pas les huîtres.
2927984,Je_n_étais_pas_press.mp3,Je n'étais pas pressé.
2926759,As_tu_trouvé_du_trav.mp3,As-tu trouvé du travail ?
2924490,Nous_l_avons_fait_pl.mp3,Nous l'avons fait pleurer.
2922324,Je_le_fais_toujours_.mp3,Je le fais toujours.
2910675,Ça_n_est_pas_un_jeu_.mp3,Ça n'est pas un jeu.
2902868,Tom_et_Marie_étaient.mp3,Tom et Marie étaient sur la même longueur d’onde.
2889971,Je_déteste_le_footba.mp3,Je déteste le football.
2888043,Nettoie_mon_dos_s_il.mp3,Nettoie mon dos s'il te plaît.
2887867,Prenons_une_photo_.mp3,Prenons une photo.
2887843,La_seule_raison_pour.mp3,La seule raison pour laquelle Tom est venu à la fête était qu'il espérait que Marie soit présente.
2885999,Possédez_vous_une_vo.mp3,Possédez-vous une voiture ?
2884058,Vous_n_êtes_pas_mour.mp3,Vous n'êtes pas mourant.
2884038,Es_tu_toujours_heure.mp3,Es-tu toujours heureuse ?
2884036,Êtes_vous_toujours_h.mp3,Êtes-vous toujours heureuse?
2884011,Tom_était_le_petit_a.mp3,Tom était le petit ami de Marie avant qu'elle ne rencontre John.
2883747,Tu_conduis_pas_le_mé.mp3,"Tu conduis pas le métro, hein ?"
2881763,Tom_n_aimait_pas_Mar.mp3,Tom n'aimait pas Marie.
2881684,Soit_plus_précis_.mp3,Soit plus précis.
2881683,Soyez_plus_précis_.mp3,Soyez plus précis.
2878319,N_essaye_même_pas_.mp3,N'essaye même pas.
2867467,J_attendrai_jusqu_à_.mp3,J'attendrai jusqu'à midi.
2849763,Marie_est_charmante_.mp3,Marie est charmante.
2849761,Prends_en_un_autre_.mp3,Prends-en un autre.
2846956,Nous_étions_chanceux.mp3,Nous étions chanceux.
2846483,Pourrions_nous_en_di.mp3,Pourrions-nous en discuter ?
2829648,Tom_décida_de_demand.mp3,Tom décida de demander de l'aide auprès de Marie.
2829613,J_ai_besoin_de_30_mi.mp3,J'ai besoin de 30 minutes.
2820386,Tout_le_monde_partit.mp3,Tout le monde partit.
2814970,Je_voulais_aider_Tom.mp3,Je voulais aider Tom à comprendre ce que Marie essayait de lui dire.
2809976,Si_seulement_je_pouv.mp3,Si seulement je pouvais.
2809974,Je_l_ai_ramené_.mp3,Je l'ai ramené.
2809666,C_est_la_réponse_.mp3,C'est la réponse.
2808088,Il_est_trop_tôt_.mp3,Il est trop tôt.
2807257,J_ai_bien_aimé_ton_h.mp3,J'ai bien aimé ton histoire.
2807233,Pourquoi_suis_je_tou.mp3,Pourquoi suis-je toujours en vie ?
2807039,Je_vous_le_donnerai_.mp3,Je vous le donnerai.
2805611,C_est_un_délit_.mp3,C'est un délit.
2805578,Il_tomba_à_la_renver.mp3,Il tomba à la renverse.
2804498,Qui_te_déteste__.mp3,Qui te déteste ?
2804479,Je_suis_un_peu_occup.mp3,Je suis un peu occupé.
2802689,Je_suis_en_forme_.mp3,Je suis en forme.
2800501,Est_ce_que_je_peux_t.mp3,Est-ce que je peux te parler ?
2799247,J_adore_cette_écharp.mp3,J'adore cette écharpe.
2799237,J_ai_entendu_un_brui.mp3,J'ai entendu un bruit.
2792526,Il_est_souvent_facil.mp3,Il est souvent facile de voir quelque chose qu'on ne peut expliquer et d'en rendre responsable quelque chose qu'on ne peut voir.
2792441,C_est_mon_chien_.mp3,C'est mon chien.
2792435,Je_vous_montrerai_pl.mp3,Je vous montrerai plus tard.
2792425,Tom_attendit_Marie_p.mp3,Tom attendit Marie pour continuer.
2790690,Brosse_tes_dents_.mp3,Brosse tes dents.
2787436,Où_est_ma_bourse__.mp3,Où est ma bourse ?
2786918,Asseyez_vous_ici_.mp3,Asseyez-vous ici.
2786917,Assieds_toi_ici_.mp3,Assieds-toi ici.
2774702,Nous_sommes_Canadien.mp3,Nous sommes Canadiens.
2774682,Comment_c_était__Bos.mp3,"Comment c'était, Boston ?"
2766174,J_attendrai_.mp3,J'attendrai.
2766137,Pouvons_nous_vous_ai.mp3,Pouvons-nous vous aider ?
2765938,Tom_veut_parcourir_q.mp3,Tom veut parcourir quelques trucs avec Marie.
2765905,Tom_voulait_que_Mari.mp3,Tom voulait que Marie lui apporte une tasse de café.
2765900,Tom_ne_veut_rien_fai.mp3,Tom ne veut rien faire qui puisse blesser Marie.
2765895,Tom_ne_veut_pas_de_m.mp3,Tom ne veut pas de ma présence quand Marie est là.
2765886,Tom_ne_voulait_pas_q.mp3,Tom ne voulait pas que Marie le voie en menottes.
2752048,Tom_donna_tout_l_arg.mp3,Tom donna tout l'argent qu'il avait à Marie.
2745130,J_habite_à_Boston_.mp3,J'habite à Boston.
2745120,Je_vis_à_Boston_.mp3,Je vis à Boston.
2731390,Je_ne_me_suis_pas_in.mp3,Je ne me suis pas inscrit.
2731387,Êtes_vous_inscrits__.mp3,Êtes-vous inscrits ?
2731385,Es_tu_inscrit__.mp3,Es-tu inscrit ?
2731383,Êtes_vous_inscrite__.mp3,Êtes-vous inscrite ?
2731381,Êtes_vous_inscrit__.mp3,Êtes-vous inscrit ?
2723946,Tom_veut_en_savoir_d.mp3,Tom veut en savoir davantage sur le passé de Marie.
2720010,C_est_des_flics__.mp3,C'est des flics ?
2719996,Tout_le_monde_s_est_.mp3,Tout le monde s'est amusé.
2719922,Nous_allons_tous_bie.mp3,Nous allons tous bien.
2719914,Tom_et_Marie_ont_des.mp3,Tom et Marie ont des philosophies de vie différentes.
2708893,Ceux_qui_sont_incapa.mp3,Ceux qui sont incapables de se distinguer en pleine lumière tentent souvent de le faire dans l'ombre.
2707377,Est_ce_une_blague__.mp3,Est-ce une blague ?
2706067,Je_marche_tous_les_j.mp3,Je marche tous les jours.
2706050,Nous_sommes_seuls_.mp3,Nous sommes seuls.
2701829,Est_ce_que_c_est_ta_.mp3,Est-ce que c'est ta bicyclette ?
2699769,Je_fis_mon_travail_.mp3,Je fis mon travail.
2699768,J_ai_fait_mon_travai.mp3,J'ai fait mon travail.
2659784,J_ai_fait_tout_le_tr.mp3,J'ai fait tout le travail.
2656170,Mary_est_ma_nièce_.mp3,Mary est ma nièce.
2601400,Ceci_est_un_lion_.mp3,Ceci est un lion.
2581795,Je_suis_en_train_d_é.mp3,Je suis en train d'étudier le français.
2572825,Contrôlons_le_.mp3,Contrôlons-le.
2568030,C_est_tout_bon_.mp3,C'est tout bon.
2567699,J_ai_besoin_de_volon.mp3,J'ai besoin de volontaires.
2567528,Je_ne_voulais_pas_êt.mp3,Je ne voulais pas être impolie.
2567527,Je_ne_voulais_pas_êt.mp3,Je ne voulais pas être impoli.
2567458,Elle_travaille_dur_.mp3,Elle travaille dur.
2534806,Il_a_bu_une_bière_.mp3,Il a bu une bière.
2531789,N_ouvrez_pas_la_fenê.mp3,N'ouvrez pas la fenêtre.
2527563,Je_vous_ai_vu_.mp3,Je vous ai vu.
2527562,Je_vous_ai_vue_.mp3,Je vous ai vue.
2527560,Je_vous_ai_vus_.mp3,Je vous ai vus.
2527559,Je_vous_ai_vues_.mp3,Je vous ai vues.
2527557,Je_t_ai_vu_.mp3,Je t'ai vu.
2527556,Je_t_ai_vue_.mp3,Je t'ai vue.
2527553,Je_te_vis_.mp3,Je te vis.
2527551,Je_vous_vis_.mp3,Je vous vis.
2527459,Je_m_en_souviens_.mp3,Je m'en souviens.
2523658,Ils_sont_à_moi_.mp3,Ils sont à moi.
2522393,Il_adore_la_musique_.mp3,Il adore la musique.
2512100,Vous_pouvez_vous_rep.mp3,Vous pouvez vous reposer.
2511794,Je_l_ai_appelée_.mp3,Je l'ai appelée.
2504981,Est_ce_que_je_suis_s.mp3,Est-ce que je suis seul ici ?
2490241,Je_voulais_t_aider_.mp3,Je voulais t'aider.
2485908,Étudiez_vous_le_fran.mp3,Étudiez-vous le français ?
2482624,J_en_ai_besoin_.mp3,J'en ai besoin.
2474357,Je_pense_que_Tom_et_.mp3,Je pense que Tom et Marie doivent s'en aller.
2474064,Je_pense_que_ça_aide.mp3,Je pense que ça aide.
2474037,Je_pense_que_c_est_m.mp3,Je pense que c'est mieux.
2473978,Je_pense_que_c_est_j.mp3,Je pense que c'est juste.
2473969,Je_pense_que_c_est_a.mp3,Je pense que c'est affreux.
2473943,Je_pense_qu_ils_vous.mp3,Je pense qu'ils vous ont aperçu.
2473940,Je_pense_qu_ils_nous.mp3,Je pense qu'ils nous ont aperçus.
2473931,Je_pense_qu_ils_t_on.mp3,Je pense qu'ils t'ont aperçu.
2473915,Je_pense_que_c_est_d.mp3,Je pense que c'est drôle.
2473894,Je_pense_que_c_est_s.mp3,Je pense que c'est sage.
2473874,Je_pense_qu_ils_m_on.mp3,Je pense qu'ils m'ont aperçu.
2473857,Je_pense_que_Tom_cro.mp3,Je pense que Tom croit tout ce que Marie lui dit.
2465154,Je_pense_qu_ils_nous.mp3,Je pense qu'ils nous connaissent.
2465152,Je_crois_qu_ils_m_ai.mp3,Je crois qu'ils m'aiment.
2465151,Je_crois_qu_ils_nous.mp3,Je crois qu'ils nous aiment.
2465143,Je_pense_que_cela_va.mp3,Je pense que cela va faire l'affaire.
2465104,Je_pense_que_Tom_se_.mp3,Je pense que Tom se cache aux yeux de Marie.
2465085,Je_pense_que_Tom_est.mp3,Je pense que Tom est toujours amoureux de Marie.
2465079,Je_pense_que_Tom_veu.mp3,Je pense que Tom veut le poste de Marie.
2464997,Je_crois_que_vous_m_.mp3,Je crois que vous m'avez bien entendu.
2464974,Pouvez_vous_rester__.mp3,Pouvez-vous rester ?
2464970,Pouvez_vous_essayer_.mp3,Pouvez-vous essayer ?
2464963,Venez_me_chercher_.mp3,Venez me chercher.
2464960,Remplace_moi_.mp3,Remplace-moi.
2464950,Arrête_ton_char_.mp3,Arrête ton char.
2464946,Regardez_ça_.mp3,Regardez ça.
2464943,Vous_me_mettez_à_la_.mp3,Vous me mettez à la porte ?
2464942,Est_ce_que_je_pue__.mp3,Est-ce que je pue ?
2464941,Baisse_le_ton_.mp3,Baisse le ton.
2464940,Approchez_.mp3,Approchez.
2464939,Approche_.mp3,Approche.
2464937,Venez_à_moi_.mp3,Venez à moi.
2464935,Nettoyez_ça_.mp3,Nettoyez ça.
2464932,Venez_à_nous_.mp3,Venez à nous.
2464930,Nettoie_le_.mp3,Nettoie-le.
2464929,Nettoyez_le_.mp3,Nettoyez-le.
2464917,Un_garde_a_été_tué_.mp3,Un garde a été tué.
2464913,Un_policier_a_été_tu.mp3,Un policier a été tué.
2464912,Une_voiture_passa_.mp3,Une voiture passa.
2464484,Puis_je_t_aider__.mp3,Puis-je t'aider ?
2460119,Nous_irons_.mp3,Nous irons.
2460117,Qui_va_y_aller__.mp3,Qui va y aller ?
2460116,Qui_ira__.mp3,Qui ira ?
2460114,Nous_y_allons_.mp3,Nous y allons.
2460104,Nous_gardons_la_mais.mp3,Nous gardons la maison.
2460096,Nous_nous_dépêcheron.mp3,Nous nous dépêcherons.
2460005,Tu_triches_.mp3,Tu triches.
2459986,Qui_vient__.mp3,Qui vient ?
2459983,Nous_venons_.mp3,Nous venons.
2459926,Nous_achetons_.mp3,Nous achetons.
2458933,Tom_a_refusé_d_aider.mp3,Tom a refusé d'aider Marie à faire ses devoirs.
2458921,Tom_refusa_d_aider_M.mp3,Tom refusa d'aider Marie à faire ses devoirs.
2445370,Je_me_suis_corrigé_m.mp3,Je me suis corrigé moi-même.
2445369,Je_me_suis_corrigé_t.mp3,Je me suis corrigé tout seul.
2436672,Quelle_est_leur_hist.mp3,Quelle est leur histoire ?
2433241,J_en_ai_une_.mp3,J'en ai une.
2433229,J_ai_des_information.mp3,J'ai des informations.
2433133,Je_déteste_ça_.mp3,Je déteste ça.
